CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;ESTADO;REVISADO;CONSULTAR;OBSERVACION;SINONIMO;SCT_ID;SCT_TERMINO;GRUPOS_JERARQUICOS
7776919;ismo;;Insensible;Manual;Vigente;;;;;;;
7776923;isocip;;Insensible;Manual;Vigente;;;;;;;
7776928;isodense;;Insensible;Manual;Vigente;;;;;;;
7776934;isofill;;Insensible;Manual;Vigente;;;;;;;
7776937;isoliss;;Insensible;Manual;Vigente;;;;;;;
5676921;isoptina;;Sensible;Manual;Vigente;;;;;;;
5676924;isox;;Sensible;Manual;Vigente;;;;;;;
7776954;isquelium;;Insensible;Manual;Vigente;;;;;;;
7306035;istefral;;Insensible;Manual;Vigente;;;;;;;
7321141;itan;;Insensible;Manual;Vigente;;;;;;;
7776972;itodal;;Insensible;Manual;Vigente;;;;;;;
7776975;itoxaril;;Insensible;Manual;Vigente;;;;;;;
7776978;itrac 100;;Insensible;Manual;Vigente;;;;;;;
7776980;ivarest;;Insensible;Manual;Vigente;;;;;;;
5676925;ixel;;Insensible;Manual;Vigente;;;;;;;
5676926;ixempra;;Sensible;Manual;Vigente;;;;;;;
5676927;izofran;;Sensible;Manual;Vigente;;;;;;;
7224816;jakavi;;Insensible;Manual;Vigente;;;;;;;
5676928;jalra;;Sensible;Manual;Vigente;;;;;;;
7776984;janumet;;Insensible;Manual;Vigente;;;;;;;
7776995;januvia;;Insensible;Manual;Vigente;;;;;;;
7777533;jaydess;;Insensible;Manual;Vigente;;;;;;;
7648447;jevity;;Insensible;Manual;Vigente;;;;;;;
7250153;jevtana;;Insensible;Manual;Vigente;;;;;;;
7777531;kabizol;;Insensible;Manual;Vigente;;;;;;;
7238220;kadcyla;;Insensible;Manual;Vigente;;;;;;;
5702830;kadir;;Sensible;Manual;Vigente;;;;;;;
7777534;kaion retard;;Insensible;Manual;Vigente;;;;;;;
7777530;kaletra;;Insensible;Manual;Vigente;;;;;;;
7451792;kalitium;;Insensible;Manual;Vigente;;;;;;;
7777529;kaloba;;Insensible;Manual;Vigente;;;;;;;
7777527;kanacitrin;;Insensible;Manual;Vigente;;;;;;;
7435085;kank - eze;;Insensible;Manual;Vigente;;;;;;;
7777526;kaonol;;Insensible;Manual;Vigente;;;;;;;
7211595;keflex;;Insensible;Manual;Vigente;;;;;;;
5676934;keppra;;Sensible;Manual;Vigente;;;;;;;
5702842;keprodol;;Sensible;Manual;Vigente;;;;;;;
7777503;kératosane;;Insensible;Manual;Vigente;;;;;;;
5676935;ketanor;;Sensible;Manual;Vigente;;;;;;;
7777519;ketoesan;;Insensible;Manual;Vigente;;;;;;;
7768890;ketotisin;;Insensible;Manual;Vigente;;;;;;;
7322379;keval;;Insensible;Manual;Vigente;;;;;;;
7224945;keytruda;;Insensible;Manual;Vigente;;;;;;;
7777517;kiddi;;Insensible;Manual;Vigente;;;;;;;
7777516;kilnits;;Insensible;Manual;Vigente;;;;;;;
7777513;kin;;Insensible;Manual;Vigente;;;;;;;
7777511;kintava;;Insensible;Manual;Vigente;;;;;;;
5676936;kitadol;;Sensible;Manual;Vigente;;;;;;;
5676937;kivexa;;Sensible;Manual;Vigente;;;;;;;
5676938;klaricid;;Sensible;Manual;Vigente;;;;;;;
7777510;kliner;;Insensible;Manual;Vigente;;;;;;;
7777508;kombiglyze XR;;Sensible;Manual;Vigente;;;;;;;
7777507;konakion MM;;Insensible;Manual;Vigente;;;;;;;
5676940;kopodex;;Sensible;Manual;Vigente;;;;;;;
7777504;kovan;;Insensible;Manual;Vigente;;;;;;;
5676944;kredit;;Sensible;Manual;Vigente;;;;;;;
5676947;kriptonal;;Sensible;Manual;Vigente;;;;;;;
5676948;kytril;;Sensible;Manual;Vigente;;;;;;;
7777500;labimiq;;Insensible;Manual;Vigente;;;;;;;
7777498;labosalic;;Insensible;Manual;Vigente;;;;;;;
7491576;labosona;;Insensible;Manual;Vigente;;;;;;;
7777495;labotensil;;Insensible;Manual;Vigente;;;;;;;
7339185;lacotem;;Insensible;Manual;Vigente;;;;;;;
7777493;lacri - lube;;Insensible;Manual;Vigente;;;;;;;
7777491;lacryvisc;;Insensible;Manual;Vigente;;;;;;;
7777487;lactafem;;Insensible;Manual;Vigente;;;;;;;
7777483;lactil;;Insensible;Manual;Vigente;;;;;;;
7777481;ladee;;Insensible;Manual;Vigente;;;;;;;
7777480;lady - ten 35;;Insensible;Manual;Vigente;;;;;;;
7352053;ladygex;;Insensible;Manual;Vigente;;;;;;;
7631453;lafaxin;;Insensible;Manual;Vigente;;;;;;;
5676958;lafigin;;Sensible;Manual;Vigente;;;;;;;
7777475;lagricel ofteno;;Insensible;Manual;Vigente;;;;;;;
7159539;lameton;;Insensible;Manual;Vigente;;;;;;;
5676959;lamictal;;Sensible;Manual;Vigente;;;;;;;
5676961;lamisil;;Sensible;Manual;Vigente;;;;;;;
7159527;lamitrim;;Insensible;Manual;Vigente;;;;;;;
7734179;lampit;;Insensible;Manual;Vigente;;;;;;;
7777474;lamucon;;Insensible;Manual;Vigente;;;;;;;
7777473;lanexat;;Insensible;Manual;Vigente;;;;;;;
7186907;lanfetil;;Insensible;Manual;Vigente;;;;;;;
7312249;langastrol;;Insensible;Manual;Vigente;;;;;;;
5676963;lantus;;Sensible;Manual;Vigente;;;;;;;
7777472;lanvis;;Insensible;Manual;Vigente;;;;;;;
5676964;lanzopral;;Sensible;Manual;Vigente;;;;;;;
7722603;largactil;;Insensible;Manual;Vigente;;;;;;;
7777470;lariam;;Insensible;Manual;Vigente;;;;;;;
7777468;larotabe;;Insensible;Manual;Vigente;;;;;;;
7777466;lasix;;Insensible;Manual;Vigente;;;;;;;
7777463;lastacaft;;Insensible;Manual;Vigente;;;;;;;
7322475;latof;;Insensible;Manual;Vigente;;;;;;;
5676965;launol;;Sensible;Manual;Vigente;;;;;;;
7777461;lavasept;;Insensible;Manual;Vigente;;;;;;;
7777460;lax 3350;;Insensible;Manual;Vigente;;;;;;;
7777457;laxantil;;Insensible;Manual;Vigente;;;;;;;
7777456;laxonarol;;Insensible;Manual;Vigente;;;;;;;
7777537;leblon labial;;Insensible;Manual;Vigente;;;;;;;
7777453;ledoxina;;Insensible;Manual;Vigente;;;;;;;
7777451;leflonex;;Insensible;Manual;Vigente;;;;;;;
7777450;legofer;;Insensible;Manual;Vigente;;;;;;;
7777449;lekarna;;Insensible;Manual;Vigente;;;;;;;
7637209;leodrin;;Insensible;Manual;Vigente;;;;;;;
5676966;leponex;;Sensible;Manual;Vigente;;;;;;;
7777446;lerogin;;Insensible;Manual;Vigente;;;;;;;
5676968;lertus;;Sensible;Manual;Vigente;;;;;;;
5676969;lervitan;;Sensible;Manual;Vigente;;;;;;;
7777444;leti AT4;;Sensible;Manual;Vigente;;;;;;;
7777441;letico;;Insensible;Manual;Vigente;;;;;;;
7666738;letixer;;Insensible;Manual;Vigente;;;;;;;
7179458;letrovitae;;Insensible;Manual;Vigente;;;;;;;
7777437;leukeran;;Insensible;Manual;Vigente;;;;;;;
7290498;leustatin;;Insensible;Manual;Vigente;;;;;;;
7777430;levemir flexpen;;Insensible;Manual;Vigente;;;;;;;
7161403;levepsy;;Insensible;Manual;Vigente;;;;;;;
7161515;levevitae;;Insensible;Manual;Vigente;;;;;;;
5676970;levitra;;Sensible;Manual;Vigente;;;;;;;
7777421;levofamil;;Insensible;Manual;Vigente;;;;;;;
7777420;levophed;;Insensible;Manual;Vigente;;;;;;;
7311263;levorigotax;;Insensible;Manual;Vigente;;;;;;;
7777419;levoxin;;Insensible;Manual;Vigente;;;;;;;
7777417;levrox;;Insensible;Manual;Vigente;;;;;;;
7777414;levucal;;Insensible;Manual;Vigente;;;;;;;
5676971;lexapro;;Sensible;Manual;Vigente;;;;;;;
7722579;lexotanil;;Insensible;Manual;Vigente;;;;;;;
5676972;liberat;;Sensible;Manual;Vigente;;;;;;;
7777407;libraxin;;Insensible;Manual;Vigente;;;;;;;
7322524;lifter;;Insensible;Manual;Vigente;;;;;;;
7777402;lignospan standard;;Insensible;Manual;Vigente;;;;;;;
7292526;lilcarlil;;Insensible;Manual;Vigente;;;;;;;
7777398;lildocex;;Insensible;Manual;Vigente;;;;;;;
7777397;lilpacli;;Insensible;Manual;Vigente;;;;;;;
7777394;lilritec;;Insensible;Manual;Vigente;;;;;;;
7777391;limeclin;;Insensible;Manual;Vigente;;;;;;;
7177041;linarol;;Insensible;Manual;Vigente;;;;;;;
7777390;linatecan;;Insensible;Manual;Vigente;;;;;;;
7777388;lincocin;;Insensible;Manual;Vigente;;;;;;;
7342977;lindex;;Insensible;Manual;Vigente;;;;;;;
7777386;linezet;;Insensible;Manual;Vigente;;;;;;;
7186551;linfonex;;Insensible;Manual;Vigente;;;;;;;
7777385;linosun;;Insensible;Manual;Vigente;;;;;;;
7777375;linovera;;Insensible;Manual;Vigente;;;;;;;
7777372;lioplim;;Insensible;Manual;Vigente;;;;;;;
7777370;lioresyl;;Insensible;Manual;Vigente;;;;;;;
5676976;lipitor;;Sensible;Manual;Vigente;;;;;;;
7175731;lipoten;;Insensible;Manual;Vigente;;;;;;;
5676977;lipotropic;;Sensible;Manual;Vigente;;;;;;;
5676978;lipox;;Sensible;Manual;Vigente;;;;;;;
7777367;liracol;;Insensible;Manual;Vigente;;;;;;;
7777366;lirex;;Insensible;Manual;Vigente;;;;;;;
5676980;lisacne;;Sensible;Manual;Vigente;;;;;;;
7777362;lisix;;Insensible;Manual;Vigente;;;;;;;
5676981;Lisoder;;Sensible;Manual;Vigente;;;;;;;
7299417;lisovyr;;Insensible;Manual;Vigente;;;;;;;
7777360;lisur;;Insensible;Manual;Vigente;;;;;;;
7777358;litasina;;Insensible;Manual;Vigente;;;;;;;
7343020;livertox;;Insensible;Manual;Vigente;;;;;;;
7777357;livial;;Insensible;Manual;Vigente;;;;;;;
7777354;lixapla;;Insensible;Manual;Vigente;;;;;;;
7777351;loceryl;;Insensible;Manual;Vigente;;;;;;;
7777346;locrim;;Insensible;Manual;Vigente;;;;;;;
5676986;lodipres;;Sensible;Manual;Vigente;;;;;;;
5676987;lodux;;Sensible;Manual;Vigente;;;;;;;
7777337;lomakare;;Insensible;Manual;Vigente;;;;;;;
5676988;lomarin;;Insensible;Manual;Vigente;;;;;;;
5677000;lomex;;Sensible;Manual;Vigente;;;;;;;
7777329;lonquex;;Insensible;Manual;Vigente;;;;;;;
5677001;lopid;;Sensible;Manual;Vigente;;;;;;;
7305790;lopren;;Insensible;Manual;Vigente;;;;;;;
7777326;loptame;;Insensible;Manual;Vigente;;;;;;;
7777325;lorexan;;Insensible;Manual;Vigente;;;;;;;
5677002;losapres;;Sensible;Manual;Vigente;;;;;;;
5677010;losec;;Sensible;Manual;Vigente;;;;;;;
7777324;losiral;;Insensible;Manual;Vigente;;;;;;;
7777323;losopil;;Insensible;Manual;Vigente;;;;;;;
7777320;louten;;Insensible;Manual;Vigente;;;;;;;
7305795;lovacol;;Insensible;Manual;Vigente;;;;;;;
7497464;lovelle;;Insensible;Manual;Vigente;;;;;;;
5677012;lowden;;Sensible;Manual;Vigente;;;;;;;
7777318;lowfin;;Insensible;Manual;Vigente;;;;;;;
5677015;lubriderm;;Sensible;Manual;Vigente;;;;;;;
7777315;lucaste;;Insensible;Manual;Vigente;;;;;;;
7727804;lucentis;;Insensible;Manual;Vigente;;;;;;;
7276959;ludabina;;Insensible;Manual;Vigente;;;;;;;
7322608;lukanex;;Insensible;Manual;Vigente;;;;;;;
5677016;lumigan;;Sensible;Manual;Vigente;;;;;;;
5702854;lundya;;Sensible;Manual;Vigente;;;;;;;
5677017;lupron;;Insensible;Manual;Vigente;;;;;;;
7339268;lutamidal;;Insensible;Manual;Vigente;;;;;;;
7777312;lutenyl;;Insensible;Manual;Vigente;;;;;;;
7777310;luvat;;Insensible;Manual;Vigente;;;;;;;
7777306;luveris;;Insensible;Manual;Vigente;;;;;;;
7777305;luvis;;Insensible;Manual;Vigente;;;;;;;
7777304;luvox;;Insensible;Manual;Vigente;;;;;;;
5677018;lyrica;;Sensible;Manual;Vigente;;;;;;;
7268983;lysodren;;Insensible;Manual;Vigente;;;;;;;
7777302;lyvelsa;;Insensible;Manual;Vigente;;;;;;;
7579193;lyxumia;;Insensible;Manual;Vigente;;;;;;;
7777300;m - eslon;;Insensible;Manual;Vigente;;;;;;;
5677023;maalox;;Sensible;Manual;Vigente;;;;;;;
5677024;mabthera;;Sensible;Manual;Vigente;;;;;;;
7777299;macrodantina;;Insensible;Manual;Vigente;;;;;;;
5677025;macrosan;;Insensible;Manual;Vigente;;;;;;;
7777296;madecassol;;Insensible;Manual;Vigente;;;;;;;
7777295;madelen;;Insensible;Manual;Vigente;;;;;;;
7777290;madozide;;Insensible;Manual;Vigente;;;;;;;
7777542;mag tab SR;;Sensible;Manual;Vigente;;;;;;;
7778206;magnatil C cálcico;;Insensible;Manual;Vigente;;;;;;;
7777288;magnevist;;Insensible;Manual;Vigente;;;;;;;
7777287;mailen;;Insensible;Manual;Vigente;;;;;;;
7777285;malarone;;Insensible;Manual;Vigente;;;;;;;
5677027;maltofer;;Sensible;Manual;Vigente;;;;;;;
7777283;manhaé;;Insensible;Manual;Vigente;;;;;;;
5677033;manol;;Sensible;Manual;Vigente;;;;;;;
7197866;mantaviral;;Insensible;Manual;Vigente;;;;;;;
7777280;mantra;;Insensible;Manual;Vigente;;;;;;;
7777278;mareamin;;Insensible;Manual;Vigente;;;;;;;
7777275;marilow;;Insensible;Manual;Vigente;;;;;;;
5677034;marvelon;;Sensible;Manual;Vigente;;;;;;;
7164291;maseren;;Insensible;Manual;Vigente;;;;;;;
7777273;masterelax;;Insensible;Manual;Vigente;;;;;;;
7301415;matidan;;Insensible;Manual;Vigente;;;;;;;
5677035;Matikomp;;Sensible;Manual;Vigente;;;;;;;
7188565;matinac;;Insensible;Manual;Vigente;;;;;;;
7777270;matinor;;Insensible;Manual;Vigente;;;;;;;
7777266;matruelle;;Insensible;Manual;Vigente;;;;;;;
7777263;maxalt RPD;;Insensible;Manual;Vigente;;;;;;;
5677036;maximox;;Sensible;Manual;Vigente;;;;;;;
7777249;maxipime;;Insensible;Manual;Vigente;;;;;;;
7777248;maxiplus pro;;Insensible;Manual;Vigente;;;;;;;
7212325;maxivir;;Insensible;Manual;Vigente;;;;;;;
7768892;MD - gastroview;;Insensible;Manual;Vigente;;;;;;;
7777247;mecolzine;;Insensible;Manual;Vigente;;;;;;;
7328619;mectinex;;Insensible;Manual;Vigente;;;;;;;
7307382;medarex;;Insensible;Manual;Vigente;;;;;;;
5677037;medibiox;;Sensible;Manual;Vigente;;;;;;;
7777246;medicasp;;Insensible;Manual;Vigente;;;;;;;
7188477;medigen;;Insensible;Manual;Vigente;;;;;;;
7777243;meditoina;;Insensible;Manual;Vigente;;;;;;;
7394840;medrol;;Insensible;Manual;Vigente;;;;;;;
5677038;meganox;;Sensible;Manual;Vigente;;;;;;;
7777234;mekinist;;Insensible;Manual;Vigente;;;;;;;
7379859;melic;;Insensible;Manual;Vigente;;;;;;;
7339288;melitase;;Insensible;Manual;Vigente;;;;;;;
7777233;melodol;;Insensible;Manual;Vigente;;;;;;;
7777229;memanvitae;;Insensible;Manual;Vigente;;;;;;;
5677039;memax;;Sensible;Manual;Vigente;;;;;;;
7777228;memikare;;Insensible;Manual;Vigente;;;;;;;
7777213;memorex;;Insensible;Manual;Vigente;;;;;;;
7777206;menactra;;Insensible;Manual;Vigente;;;;;;;
5677040;menopur;;Insensible;Manual;Vigente;;;;;;;
7777199;mentalol;;Insensible;Manual;Vigente;;;;;;;
7323373;mentania;;Insensible;Manual;Vigente;;;;;;;
7777195;mentholatum;;Insensible;Manual;Vigente;;;;;;;
7777193;menthose;;Insensible;Manual;Vigente;;;;;;;
7777189;mentium;;Insensible;Manual;Vigente;;;;;;;
5677042;mentix;;Sensible;Manual;Vigente;;;;;;;
7777186;menuix;;Insensible;Manual;Vigente;;;;;;;
7777182;mepi - levo;;Insensible;Manual;Vigente;;;;;;;
7777180;mepiadre;;Insensible;Manual;Vigente;;;;;;;
7777177;mepisv;;Insensible;Manual;Vigente;;;;;;;
7777174;meridian;;Insensible;Manual;Vigente;;;;;;;
5677044;meronem;;Sensible;Manual;Vigente;;;;;;;
7328314;merotop;;Insensible;Manual;Vigente;;;;;;;
5677045;merpal;;Insensible;Manual;Vigente;;;;;;;
7777127;mesabex;;Insensible;Manual;Vigente;;;;;;;
7777124;mesax;;Insensible;Manual;Vigente;;;;;;;
7777119;mesigyna instayect;;Insensible;Manual;Vigente;;;;;;;
5677046;mestinon;;Sensible;Manual;Vigente;;;;;;;
7777114;metalyse;;Insensible;Manual;Vigente;;;;;;;
7777111;metamucil;;Insensible;Manual;Vigente;;;;;;;
7777106;metapad;;Insensible;Manual;Vigente;;;;;;;
5677047;meticorten;;Sensible;Manual;Vigente;;;;;;;
7777105;metoject;;Insensible;Manual;Vigente;;;;;;;
7777103;metorene;;Insensible;Manual;Vigente;;;;;;;
7777094;metrans XR;;Insensible;Manual;Vigente;;;;;;;
7777086;metrocream;;Insensible;Manual;Vigente;;;;;;;
7777077;metrogel;;Insensible;Manual;Vigente;;;;;;;
5677058;metropast;;Insensible;Manual;Vigente;;;;;;;
7777072;metvix;;Insensible;Manual;Vigente;;;;;;;
7301629;mexan;;Insensible;Manual;Vigente;;;;;;;
7320776;mexilal;;Insensible;Manual;Vigente;;;;;;;
5702859;mexis;;Insensible;Manual;Vigente;;;;;;;
5677060;Mezalit;;Sensible;Manual;Vigente;;;;;;;
7649638;mi vit-c;;Insensible;Manual;Vigente;;;;;;;
5677061;miafem;;Sensible;Manual;Vigente;;;;;;;
5677064;micardis;;Insensible;Manual;Vigente;;;;;;;
7777070;micinol;;Insensible;Manual;Vigente;;;;;;;
7777067;micoderm;;Insensible;Manual;Vigente;;;;;;;
7777066;micofin;;Insensible;Manual;Vigente;;;;;;;
7777060;micolis;;Insensible;Manual;Vigente;;;;;;;
7777058;micomicen;;Insensible;Manual;Vigente;;;;;;;
5677065;micopirox;;Sensible;Manual;Vigente;;;;;;;
5677067;micoset;;Sensible;Manual;Vigente;;;;;;;
7316418;micostop;;Insensible;Manual;Vigente;;;;;;;
7777053;microgen 20;;Insensible;Manual;Vigente;;;;;;;
7777048;microgynon;;Insensible;Manual;Vigente;;;;;;;
5677072;microser;;Sensible;Manual;Vigente;;;;;;;
7777041;microval;;Insensible;Manual;Vigente;;;;;;;
7390775;micten;;Insensible;Manual;Vigente;;;;;;;
7777036;midalet 20;;Insensible;Manual;Vigente;;;;;;;
7777033;miflonide;;Insensible;Manual;Vigente;;;;;;;
7777029;migragesic;;Insensible;Manual;Vigente;;;;;;;
7298789;migranol;;Insensible;Manual;Vigente;;;;;;;
7777024;migratam;;Insensible;Manual;Vigente;;;;;;;
7323419;migrax;;Insensible;Manual;Vigente;;;;;;;
7269166;migtal;;Insensible;Manual;Vigente;;;;;;;
7777018;miliser;;Insensible;Manual;Vigente;;;;;;;
7777010;milron;;Insensible;Manual;Vigente;;;;;;;
7777009;mimetix ODT;;Insensible;Manual;Vigente;;;;;;;
7777002;minesse;;Insensible;Manual;Vigente;;;;;;;
7352017;mineva;;Insensible;Manual;Vigente;;;;;;;
5677073;minidiab;;Sensible;Manual;Vigente;;;;;;;
5677074;minidol;;Sensible;Manual;Vigente;;;;;;;
5677075;miniestrel;;Sensible;Manual;Vigente;;;;;;;
5677076;minigest;;Sensible;Manual;Vigente;;;;;;;
7776981;minoctre;;Insensible;Manual;Vigente;;;;;;;
7355517;mintalub;;Insensible;Manual;Vigente;;;;;;;
7776974;mintamox;;Insensible;Manual;Vigente;;;;;;;
7475751;mintavit - C;;Insensible;Manual;Vigente;;;;;;;
7776973;minulet;;Insensible;Manual;Vigente;;;;;;;
7320753;mioflam;;Insensible;Manual;Vigente;;;;;;;
7307391;mio-relax;;Insensible;Manual;Vigente;;;;;;;
7776970;miragran;;Insensible;Manual;Vigente;;;;;;;
7776963;miranova;;Insensible;Manual;Vigente;;;;;;;
7776958;mircera;;Insensible;Manual;Vigente;;;;;;;
7776955;mirelle;;Insensible;Manual;Vigente;;;;;;;
7776950;mirena;;Insensible;Manual;Vigente;;;;;;;
7776927;mirion;;Insensible;Manual;Vigente;;;;;;;
7776922;mirtavitae;;Insensible;Manual;Vigente;;;;;;;
7776918;mirvaso;;Insensible;Manual;Vigente;;;;;;;
7777928;misotrol;;Insensible;Manual;Vigente;;;;;;;
5677082;Misulvan;;Sensible;Manual;Vigente;;;;;;;
7776898;mitoxgen;;Insensible;Manual;Vigente;;;;;;;
7339367;mitrul;;Insensible;Manual;Vigente;;;;;;;
7776890;mivacron;;Insensible;Manual;Vigente;;;;;;;
7768358;mixgen;;Insensible;Manual;Vigente;;;;;;;
7214729;mixovir;;Insensible;Manual;Vigente;;;;;;;
7768356;mixtard 30;;Insensible;Manual;Vigente;;;;;;;
5677083;mizonase;;Insensible;Manual;Vigente;;;;;;;
5677084;mobex;;Insensible;Manual;Vigente;;;;;;;
7768355;moderatus;;Insensible;Manual;Vigente;;;;;;;
7768354;moderiba;;Insensible;Manual;Vigente;;;;;;;
7768353;modura;;Insensible;Manual;Vigente;;;;;;;
7768352;modusik - A ofteno;;Insensible;Manual;Vigente;;;;;;;
7303220;molsicor;;Insensible;Manual;Vigente;;;;;;;
7768348;momelab;;Insensible;Manual;Vigente;;;;;;;
7768347;momexa twisthaler;;Insensible;Manual;Vigente;;;;;;;
7768346;monez;;Insensible;Manual;Vigente;;;;;;;
7768345;monogen;;Insensible;Manual;Vigente;;;;;;;
5677085;monopack;;Insensible;Manual;Vigente;;;;;;;
7768342;monoprost;;Insensible;Manual;Vigente;;;;;;;
7301342;monticina;;Insensible;Manual;Vigente;;;;;;;
7768340;morelin;;Insensible;Manual;Vigente;;;;;;;
7768339;motilium;;Insensible;Manual;Vigente;;;;;;;
7768337;motrin;;Insensible;Manual;Vigente;;;;;;;
7768334;movidol;;Insensible;Manual;Vigente;;;;;;;
7343098;movigil;;Insensible;Manual;Vigente;;;;;;;
7343103;moviplus;;Insensible;Manual;Vigente;;;;;;;
5677086;moxaval;;Sensible;Manual;Vigente;;;;;;;
5677087;moxicino;;Sensible;Manual;Vigente;;;;;;;
5677090;Moxilanic;;Sensible;Manual;Vigente;;;;;;;
7323465;moxof;;Insensible;Manual;Vigente;;;;;;;
7768333;mozobil;;Insensible;Manual;Vigente;;;;;;;
7768332;mucivil;;Insensible;Manual;Vigente;;;;;;;
7768331;mucolítico;;Insensible;Manual;Vigente;;;;;;;
7500546;mucosolvan;;Insensible;Manual;Vigente;;;;;;;
7768330;mulcatel;;Insensible;Manual;Vigente;;;;;;;
7768329;multiflora;;Insensible;Manual;Vigente;;;;;;;
7312550;multisedil;;Insensible;Manual;Vigente;;;;;;;
7328309;mupicil;;Insensible;Manual;Vigente;;;;;;;
7768328;mus;;Insensible;Manual;Vigente;;;;;;;
5677091;muvend;;Sensible;Manual;Vigente;;;;;;;
7323519;muxelix;;Insensible;Manual;Vigente;;;;;;;
5677092;muxol;;Sensible;Manual;Vigente;;;;;;;
7768327;mydfrin;;Insensible;Manual;Vigente;;;;;;;
7768325;mydriacyl;;Insensible;Manual;Vigente;;;;;;;
5677093;myfortic;;Sensible;Manual;Vigente;;;;;;;
7768324;myleran;;Insensible;Manual;Vigente;;;;;;;
5677094;nabila;;Sensible;Manual;Vigente;;;;;;;
7768323;nalerona;;Insensible;Manual;Vigente;;;;;;;
7508829;naphcon;;Insensible;Manual;Vigente;;;;;;;
7768322;naphtears;;Insensible;Manual;Vigente;;;;;;;
5677098;naramig;;Insensible;Manual;Vigente;;;;;;;
7768321;nartan;;Insensible;Manual;Vigente;;;;;;;
7768315;nasogel;;Insensible;Manual;Vigente;;;;;;;
7356375;nasolver;;Insensible;Manual;Vigente;;;;;;;
5677099;nasonex;;Sensible;Manual;Vigente;;;;;;;
7362922;nastifrin;;Insensible;Manual;Vigente;;;;;;;
7344095;nastigrip;;Insensible;Manual;Vigente;;;;;;;
5677101;nastizol;;Sensible;Manual;Vigente;;;;;;;
5677102;nastul;;Sensible;Manual;Vigente;;;;;;;
7647219;nat 100;;Insensible;Manual;Vigente;;;;;;;
7491868;naticare;;Insensible;Manual;Vigente;;;;;;;
7768314;natrilix SR;;Insensible;Manual;Vigente;;;;;;;
7768309;naturel;;Insensible;Manual;Vigente;;;;;;;
5677103;navelbine;;Sensible;Manual;Vigente;;;;;;;
7768308;navizil;;Insensible;Manual;Vigente;;;;;;;
7304794;naxodol;;Insensible;Manual;Vigente;;;;;;;
7768306;nebapul;;Insensible;Manual;Vigente;;;;;;;
7768304;nebido;;Insensible;Manual;Vigente;;;;;;;
7768303;nebilet;;Insensible;Manual;Vigente;;;;;;;
7768302;nebulex;;Insensible;Manual;Vigente;;;;;;;
5677106;nefersil;;Sensible;Manual;Vigente;;;;;;;
7768300;neisvac - C;;Insensible;Manual;Vigente;;;;;;;
7768299;neo - butartrol;;Insensible;Manual;Vigente;;;;;;;
7768298;neo - sintrom;;Insensible;Manual;Vigente;;;;;;;
7768297;neoaradix;;Insensible;Manual;Vigente;;;;;;;
7648811;neocate;;Insensible;Manual;Vigente;;;;;;;
5677107;neoclaritine;;Sensible;Manual;Vigente;;;;;;;
7768296;neogrip;;Insensible;Manual;Vigente;;;;;;;
7301626;neohysticlar;;Insensible;Manual;Vigente;;;;;;;
5677108;neolarmax;;Sensible;Manual;Vigente;;;;;;;
7768295;neolette;;Insensible;Manual;Vigente;;;;;;;
7235037;neolucid;;Insensible;Manual;Vigente;;;;;;;
7343110;neopresol;;Insensible;Manual;Vigente;;;;;;;
5677109;neoren;;Sensible;Manual;Vigente;;;;;;;
7768294;neoresotyl;;Insensible;Manual;Vigente;;;;;;;
5677110;neotigason;;Sensible;Manual;Vigente;;;;;;;
5677116;neozentius;;Insensible;Manual;Vigente;;;;;;;
7768292;nephron unidosis;;Insensible;Manual;Vigente;;;;;;;
7768291;nepokare;;Insensible;Manual;Vigente;;;;;;;
7768290;nepro;;Insensible;Manual;Vigente;;;;;;;
7768289;nerbet;;Insensible;Manual;Vigente;;;;;;;
5677117;nervix;;Sensible;Manual;Vigente;;;;;;;
7768286;nervoton;;Insensible;Manual;Vigente;;;;;;;
7299265;netaf;;Insensible;Manual;Vigente;;;;;;;
7339379;neulastim;;Insensible;Manual;Vigente;;;;;;;
5677118;neuleptil;;Sensible;Manual;Vigente;;;;;;;
7768285;neumocort HFA;;Insensible;Manual;Vigente;;;;;;;
7255850;neupogen;;Insensible;Manual;Vigente;;;;;;;
7768284;neupro;;Insensible;Manual;Vigente;;;;;;;
5677120;neurobionta;;Sensible;Manual;Vigente;;;;;;;
7768282;neurocam;;Insensible;Manual;Vigente;;;;;;;
7768281;neuropron FT;;Insensible;Manual;Vigente;;;;;;;
7323723;neuroval;;Insensible;Manual;Vigente;;;;;;;
5677127;neurum;;Sensible;Manual;Vigente;;;;;;;
5677128;neuryl;;Sensible;Manual;Vigente;;;;;;;
7768280;nevanac;;Insensible;Manual;Vigente;;;;;;;
7768279;nevavir;;Insensible;Manual;Vigente;;;;;;;
7647269;nevilac;;Insensible;Manual;Vigente;;;;;;;
7768278;newelle;;Insensible;Manual;Vigente;;;;;;;
7768277;nexavar;;Insensible;Manual;Vigente;;;;;;;
7768276;nexit;;Insensible;Manual;Vigente;;;;;;;
5677129;nexium;;Insensible;Manual;Vigente;;;;;;;
7768275;nezel XR;;Insensible;Manual;Vigente;;;;;;;
7768274;nicodrops;;Insensible;Manual;Vigente;;;;;;;
7768273;nicorette freshmint;;Insensible;Manual;Vigente;;;;;;;
5677133;nicotears;;Sensible;Manual;Vigente;;;;;;;
